Unnamed: 0,domestic_gross,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
1745,7689607,30000000,64352607,2009.0,1.85,123.0,11769,40000000.0,6.8,1762637.0,607.0
1750,3909149,30000000,15313631,2007.0,2.35,160.0,22516,30000000.0,7.5,147812.0,5.0
1751,3765585,30000000,18765585,2004.0,2.35,131.0,16252,18000000.0,7.1,69868.0,4.0
1752,3517797,30000000,6460758,2002.0,1.85,109.0,2759,25000000.0,6.6,131580.0,9.0
1754,3005605,30000000,35891257,2006.0,2.35,88.0,1518,30000000.0,7.0,13205.0,2.0
1756,538690,30000000,3721988,2011.0,2.35,129.0,19620,30000000.0,6.8,45130.0,4.0
1757,480314,30000000,7755686,2006.0,2.35,87.0,4473,21000000.0,4.8,260713.0,505.0
1761,918,30000000,168832,2014.0,2.35,110.0,2725,24000000.0,2.0,607.0,10.0
1769,183785415,29000000,286995378,2015.0,1.85,115.0,13159,29000000.0,6.5,70300000.0,3473.0
1770,119519402,29000000,187707495,2005.0,2.39,153.0,1383,28000000.0,7.9,22347341.0,2961.0
1771,63077560,29000000,77975209,2016.0,1.85,99.0,23562,29000000.0,5.3,23586645.0,3480.0
1773,56330657,29000000,97413527,2003.0,1.78,102.0,46186,29000000.0,6.4,23424118.0,3282.0
1774,37036404,29000000,45336404,2000.0,1.85,128.0,5404,30000000.0,6.4,8078671.0,2152.0
1775,22619589,29000000,54045832,1997.0,1.85,89.0,2056,29000000.0,5.8,6075079.0,1535.0
1777,17016190,29000000,24716190,2004.0,1.85,88.0,2567,12000000.0,4.9,8774520.0,2059.0
1778,16930185,29000000,20146150,2002.0,1.85,99.0,4169,29000000.0,5.3,5758236.0,2154.0
1779,16007718,29000000,33013805,2002.0,2.35,113.0,810,29000000.0,7.1,12537.0,2.0
1780,7460204,29000000,10066366,2009.0,1.85,120.0,1500,30000000.0,6.7,3457760.0,1393.0
1783,4559569,28700000,4559569,1999.0,2.35,112.0,17873,28000000.0,6.9,1851291.0,1452.0
1784,6301131,28500000,15452978,2005.0,2.35,94.0,5085,29000000.0,7.1,2723682.0,1331.0
1787,161058685,28000000,201867526,2015.0,2.35,167.0,2702,28000000.0,7.9,56100000.0,2757.0
1788,100494685,28000000,140894685,1998.0,1.85,83.0,3438,24000000.0,5.9,27321470.0,2782.0
1790,74058698,28000000,105159085,2001.0,2.35,104.0,17109,60000000.0,6.3,16712407.0,2530.0
1791,71399120,28000000,94050951,2013.0,2.35,115.0,1554,28000000.0,6.7,21401594.0,3223.0
1792,70259870,28000000,131459870,2015.0,2.35,130.0,57308,28000000.0,7.8,10531026.0,1585.0
1793,67300955,28000000,94500826,2008.0,1.85,101.0,3400,28000000.0,6.9,19167085.0,2792.0
1794,66954149,28000000,101379287,2014.0,2.39,81.0,47677,28000000.0,6.2,18360230.0,3088.0
1795,64378093,28000000,64474705,2004.0,2.4,135.0,1845,28000000.0,7.5,19377577.0,2605.0
1796,63914167,28000000,112914167,2013.0,2.35,105.0,35694,28000000.0,6.6,16334566.0,3065.0
1797,60400856,28000000,94728529,2001.0,2.35,103.0,17533,35000000.0,5.2,13510293.0,2785.0
1800,52353636,28000000,71430876,2001.0,2.35,110.0,14609,21000000.0,7.6,276981.0,5.0
1801,52131264,28000000,82183683,2003.0,2.35,91.0,3969,30000000.0,7.3,16225263.0,2733.0
1802,50255310,28000000,77477297,2001.0,1.85,82.0,37,28000000.0,6.9,13309241.0,2601.0
1803,48071303,28000000,97531134,2010.0,2.35,117.0,2357,30000000.0,7.7,19828687.0,3065.0
1806,43107979,28000000,91943956,2007.0,2.35,104.0,3497,28000000.0,6.3,11704357.0,2425.0
1808,38372662,28000000,126549607,2005.0,2.35,135.0,1083,28000000.0,7.8,2865017.0,215.0
1809,37053924,28000000,40966716,2011.0,2.35,83.0,1987,28000000.0,6.1,13330118.0,2888.0
1810,33000377,28000000,33000377,2000.0,2.35,99.0,23344,28000000.0,4.9,8636567.0,2204.0
1813,30697999,28000000,38959900,2014.0,2.35,123.0,1286,28000000.0,6.2,12242218.0,2872.0
1814,28795985,28000000,63129909,2013.0,2.35,103.0,19168,28000000.0,6.6,13332955.0,2940.0
1815,28563179,28000000,55307857,2007.0,1.85,117.0,3681,21000000.0,6.9,10826287.0,2362.0
1816,26017685,28000000,62108587,2014.0,2.35,114.0,15428,28000000.0,6.5,12758780.0,2712.0
1817,24307106,28000000,46752858,2010.0,1.85,94.0,3436,28000000.0,5.4,12877043.0,2924.0
1818,20396829,28000000,73421224,2014.0,2.35,100.0,25387,28000000.0,5.7,9516855.0,2647.0
1819,17326650,28000000,38159905,2006.0,1.85,103.0,3211,28000000.0,5.3,5692285.0,2541.0
1820,16779636,28000000,31320293,2000.0,2.35,97.0,1805,28000000.0,4.8,7954766.0,1970.0
1821,11689053,28000000,39134983,2001.0,1.85,81.0,66,160000000.0,8.0,33128.0,1.0
1822,10907291,28000000,16311335,2016.0,2.35,108.0,4710,28000000.0,5.8,5324240.0,2931.0
1823,8891623,28000000,8891623,1999.0,2.35,119.0,2171,28000000.0,6.7,3102191.0,1673.0
1824,8434601,28000000,8434601,2001.0,2.35,98.0,28867,28000000.0,4.9,3804452.0,2048.0
1825,8165213,28000000,8165213,1997.0,1.85,89.0,5535,28000000.0,5.4,2732880.0,1676.0
1826,7002261,28000000,8592432,2015.0,1.85,107.0,3944,28000000.0,6.1,3238433.0,2202.0
1827,5686694,28000000,5686694,1997.0,2.35,134.0,4,28000000.0,7.0,1620041.0,429.0
1828,2775593,28000000,12031443,2008.0,1.85,110.0,858,27000000.0,6.5,1430294.0,1750.0
1830,148761765,27500000,219265952,2007.0,1.85,133.0,12874,30000000.0,7.0,30690990.0,2871.0
1832,49200230,27500000,96673002,2009.0,2.35,109.0,1775,30000000.0,7.4,12442212.0,2606.0
1833,42436517,27500000,43607627,2008.0,1.85,114.0,3565,35000000.0,5.3,16207730.0,2387.0
1834,30932113,27500000,31157914,2012.0,2.35,118.0,3389,25000000.0,5.7,11225190.0,2735.0
1837,9736045,27500000,26939925,2007.0,2.35,122.0,50950,27500000.0,6.8,4060012.0,2250.0
1838,4463292,27500000,15815509,2011.0,2.35,130.0,2452,30000000.0,6.9,1012768.0,265.0
1841,69586544,27000000,73826768,2002.0,2.35,116.0,3845,27000000.0,6.0,16167412.0,2507.0
1842,60527873,27000000,60527873,1997.0,2.35,115.0,14322,27000000.0,6.6,13215167.0,2271.0
1846,41012075,27000000,92891935,2016.0,2.35,98.0,10894,27000000.0,6.7,14788157.0,3104.0
1847,40803000,27000000,130759651,2002.0,2.35,101.0,74,30000000.0,7.1,8557630.0,1207.0
1848,38536376,27000000,80681183,2011.0,1.85,89.0,4311,27000000.0,3.6,11644672.0,3295.0
1849,31770413,27000000,31770413,1999.0,2.35,82.0,3313,27000000.0,5.6,10974145.0,2096.0
1850,22495466,27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8,7031921.0,1984.0
1850,22495466,27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8,7031921.0,1984.0
1853,14435076,27000000,27257061,1998.0,2.35,111.0,4696,27000000.0,7.7,5576953.0,1754.0
1854,13848978,27000000,45160110,2008.0,2.35,110.0,6420,13500000.0,6.9,190426.0,7.0
1855,13261851,27000000,28773827,2009.0,2.35,109.0,15790,27000000.0,6.2,5350570.0,2211.0
1858,10341093,27000000,10341093,1998.0,2.35,123.0,11969,27000000.0,6.0,4010245.0,1965.0
1859,8712564,27000000,8712564,2004.0,1.33,99.0,1721,27000000.0,5.9,3446375.0,1500.0
1860,7500310,27000000,9352089,2007.0,1.85,106.0,2495,27000000.0,6.8,3376669.0,2020.0
1861,5204007,27000000,5204007,2001.0,2.35,93.0,1044,28000000.0,6.3,2817719.0,1857.0
1863,4476235,27000000,16566235,2004.0,2.35,101.0,4186,27000000.0,6.4,1911358.0,1040.0
1864,1090947,27000000,2412123,2008.0,2.35,104.0,71973,25000000.0,5.7,192508.0,36.0
1865,765637,27000000,1545064,2003.0,1.85,120.0,3286,23000000.0,6.2,37220.0,7.0
1867,146336178,26000000,185904750,2009.0,1.85,91.0,2954,26000000.0,5.2,31832636.0,3144.0
1868,110222438,26000000,160822438,2003.0,1.85,97.0,3984,26000000.0,6.1,22203007.0,2954.0
1869,109449237,26000000,177344230,2005.0,1.85,133.0,8341,26000000.0,7.1,21422815.0,2845.0
1870,100317794,26000000,279500000,1998.0,2.35,123.0,1690,25000000.0,7.2,4224426.0,632.0
1872,87341380,26000000,102404019,2008.0,2.35,117.0,15590,27000000.0,7.0,23245025.0,3072.0
1874,65705772,26000000,65705772,1998.0,2.35,121.0,2747,26000000.0,7.0,8526904.0,1767.0
1876,58331254,26000000,68613992,2003.0,2.35,139.0,5458,22000000.0,7.5,14047781.0,2075.0
1877,57891803,26000000,96666486,2005.0,2.35,85.0,1090,26000000.0,6.5,16167662.0,3079.0
1878,54544638,26000000,146850273,2011.0,1.85,113.0,23456,56000000.0,5.7,13019180.0,3505.0
1880,49875291,26000000,81275291,2013.0,2.35,129.0,13573,26000000.0,6.5,20244505.0,3277.0
1881,46896664,26000000,90396664,2003.0,1.85,90.0,3172,26000000.0,6.2,16017141.0,2834.0
1882,45506619,26000000,75763814,2000.0,2.35,107.0,3066,26000000.0,7.8,195104.0,5.0
1883,45489752,26000000,63489752,2004.0,1.85,109.0,28493,26000000.0,6.5,151750.0,3.0
1884,40168080,26000000,67647574,2010.0,2.35,100.0,3889,26000000.0,5.2,17501625.0,2476.0
1886,36985501,26000000,38788828,2002.0,1.85,94.0,3917,26000000.0,5.2,10108333.0,2540.0
1889,26766213,26000000,27866213,2014.0,2.35,118.0,3197,26000000.0,6.7,10003827.0,2936.0
1890,23514247,26000000,28703083,2004.0,2.35,100.0,3742,26000000.0,4.5,8014005.0,2973.0
1891,16521410,26000000,16521410,2001.0,2.35,118.0,11662,42000000.0,6.0,6402741.0,2194.0
1892,16008272,26000000,30601801,2012.0,2.35,110.0,2356,26000000.0,6.4,7289642.0,2203.0
1893,14469428,26000000,14469428,2004.0,1.85,110.0,2466,26000000.0,5.2,6775132.0,2867.0
1896,7496522,26000000,18496522,2001.0,1.37,103.0,12534,26000000.0,6.8,2459315.0,903.0
1897,3254172,26000000,6154172,2013.0,2.35,128.0,36337,28000000.0,6.2,1714000.0,1769.0
1898,1083350,26000000,1083350,1996.0,1.85,101.0,2228,22000000.0,6.1,420993.0,166.0
1905,33579798,25500000,86301599,2005.0,1.85,129.0,1565,15000000.0,7.5,10961311.0,1346.0
1906,25534493,25100000,28575778,2008.0,2.35,129.0,4264,25100000.0,6.4,10505668.0,2030.0
1907,370782930,25000000,622420667,2004.0,2.35,120.0,705,30000000.0,7.1,83848082.0,3043.0
1911,148095302,25000000,274543085,2008.0,2.35,116.0,17347,33000000.0,8.2,271720.0,6.0
1913,134202565,25000000,153733265,2014.0,2.35,99.0,2394,25000000.0,6.2,41237000.0,2663.0
1916,90639088,25000000,125339088,2003.0,1.85,95.0,3500,45000000.0,4.6,22220670.0,3350.0
1917,84185387,25000000,181185387,2004.0,1.85,93.0,7800,80000000.0,4.9,29438331.0,3312.0
1918,84136909,25000000,89476265,2004.0,1.85,98.0,656730,26000000.0,7.2,28416365.0,3091.0
1919,82622655,25000000,114576403,2003.0,2.35,97.0,4692,30000000.0,5.8,36428066.0,3014.0
1920,82234139,25000000,137984788,2007.0,1.85,96.0,28071,17000000.0,7.2,28536717.0,3139.0
1921,80936232,25000000,102992536,2001.0,1.85,82.0,2251,30000000.0,6.0,18554948.0,3139.0
1922,80048433,25000000,171302226,2008.0,1.85,85.0,3958,25000000.0,7.0,46146546.0,3411.0
1923,80014842,25000000,142033509,2010.0,2.35,108.0,19945,25000000.0,6.3,30468614.0,2969.0
1925,77267296,25000000,120832383,2012.0,1.85,105.0,5740,25000000.0,6.1,14800000.0,3367.0
1927,74273505,25000000,164051250,2007.0,2.35,122.0,4738,25000000.0,8.1,1226333.0,28.0
1928,71500556,25000000,281527158,2001.0,2.35,97.0,16999,26000000.0,6.7,10733933.0,1611.0
1929,71309760,25000000,152500343,2000.0,1.85,121.0,1323,25000000.0,7.3,3093590.0,658.0
1930,70662220,25000000,149228078,2011.0,2.35,108.0,22739,25000000.0,6.2,19652921.0,3018.0
1931,66528000,25000000,98406855,2012.0,2.35,109.0,26625,25000000.0,6.5,24349815.0,2863.0
1932,60457138,25000000,96633833,2012.0,2.35,101.0,1852,25000000.0,6.5,22518358.0,3155.0
1934,55973336,25000000,91036760,2000.0,2.35,115.0,9082,25000000.0,6.1,18014503.0,2641.0
1936,54098051,25000000,112798051,2006.0,2.35,86.0,2420,25000000.0,5.8,19173094.0,2880.0
1937,52543354,25000000,52543354,2013.0,1.85,100.0,3202,25000000.0,4.7,16000000.0,2194.0
1938,51676606,25000000,115036108,2004.0,2.35,101.0,58823,25000000.0,7.8,220524.0,8.0
1939,51580136,25000000,81249176,2011.0,2.35,117.0,16606,25000000.0,6.8,19665101.0,3185.0
1940,51100486,25000000,123696741,2005.0,2.35,101.0,23328,30000000.0,5.9,21959233.0,3005.0
1941,48237389,25000000,71390601,2008.0,2.35,97.0,18789,25000000.0,5.5,14533702.0,2714.0
1942,47545060,25000000,58240458,2003.0,2.35,102.0,3037,26000000.0,5.0,14064317.0,3369.0
1943,47279279,25000000,128745578,2005.0,2.35,97.0,17278,25000000.0,6.6,14503650.0,1995.0
1945,45090374,25000000,55090374,2014.0,2.35,97.0,36064,25000000.0,6.5,12305016.0,3003.0
1947,44480039,25000000,64594061,1997.0,1.85,98.0,2457,25000000.0,6.7,11617767.0,1862.0
1949,41675994,25000000,97030468,2002.0,1.85,114.0,12624,25000000.0,7.6,338622.0,11.0
1950,41076865,25000000,41076865,1997.0,2.35,97.0,2530,25000000.0,6.1,10654369.0,2005.0
1951,40222514,25000000,77208711,2007.0,2.35,158.0,533,25000000.0,8.1,302845.0,2.0
1952,40108697,25000000,60694737,2002.0,2.35,85.0,2908,25000000.0,5.2,6013847.0,3012.0
1953,39402572,25000000,55443032,2003.0,2.35,80.0,3017,25000000.0,5.6,11556869.0,3041.0
1954,39053061,25000000,41560117,2005.0,2.35,119.0,6862,25000000.0,6.6,9833340.0,2583.0
1955,38230435,25000000,40796145,2002.0,1.85,86.0,3001,25000000.0,5.8,12037685.0,2167.0
1957,36833473,25000000,36833473,2001.0,2.35,98.0,7945,25000000.0,6.6,13304027.0,2025.0
1958,36447959,25000000,39217912,2014.0,2.39,124.0,6393,25000000.0,7.0,10511000.0,3019.0
1960,35990505,25000000,35990505,2003.0,2.35,105.0,16400,20000000.0,5.8,11434964.0,2964.0
1961,35623801,25000000,119923801,2003.0,2.35,104.0,1340,17000000.0,5.6,18365222.0,3124.0
1962,35017297,25000000,59183821,2007.0,1.85,101.0,2822,25000000.0,5.6,13652001.0,2612.0
1963,34657731,25000000,56434942,2003.0,2.35,101.0,6867,30000000.0,5.8,16521486.0,2625.0
1964,33889159,25000000,55279608,2006.0,1.85,105.0,20109,20000000.0,6.4,10730372.0,2623.0
1966,33302167,25000000,234981342,2007.0,1.85,90.0,794,25000000.0,6.3,9889780.0,1714.0
1967,32404188,25000000,50692188,1998.0,1.85,89.0,667,25000000.0,5.3,11830855.0,2412.0
1968,31664162,25000000,66015869,2007.0,2.35,114.0,50927,30000000.0,7.5,9421369.0,2310.0
1969,31526393,25000000,70326393,2004.0,2.35,97.0,2730,25000000.0,4.6,12812287.0,2905.0
1971,30082699,25000000,82150642,1998.0,1.85,124.0,1006,25000000.0,7.5,275131.0,9.0
1974,28842237,25000000,29276904,2014.0,2.35,110.0,3757,25000000.0,6.8,9783603.0,2781.0
1976,25662155,25000000,32092761,2009.0,1.85,88.0,4378,25000000.0,3.5,12622450.0,2450.0
1977,25590119,25000000,39393111,2001.0,1.85,92.0,1315,21150000.0,4.8,7714362.0,2123.0
1978,25023424,25000000,32223424,1996.0,2.35,117.0,16937,27000000.0,6.9,5582000.0,1956.0
1980,24046682,25000000,39126427,2010.0,1.85,99.0,3744,25000000.0,5.6,8525728.0,2760.0
1981,23591432,25000000,29863840,2010.0,2.35,97.0,12841,25000000.0,6.4,9406348.0,2936.0
1984,21835784,25000000,47835784,2005.0,1.85,107.0,1095,30000000.0,6.6,7576593.0,2502.0
1985,21567853,25000000,22411948,1998.0,1.85,136.0,37315,25000000.0,6.9,7610663.0,1319.0
1988,18877153,25000000,32209741,2011.0,1.85,90.0,4952,25000000.0,4.0,8404260.0,2806.0
1989,17791031,25000000,24591031,2002.0,2.35,95.0,11994,25000000.0,7.3,367203.0,5.0
1990,17718223,25000000,20718223,2004.0,1.85,93.0,14180,25000000.0,6.6,6711384.0,2512.0
1991,17432844,25000000,22910563,2008.0,2.35,93.0,1749,8000000.0,5.9,8003241.0,2812.0
1992,16973715,25000000,71009334,2013.0,2.35,138.0,27797,25000000.0,5.3,7842930.0,3044.0
1995,15567860,25000000,19233280,2002.0,1.85,98.0,1855,13000000.0,4.6,7820536.0,2113.0
1996,15502112,25000000,23506237,2015.0,2.35,132.0,27659,30000000.0,7.0,86836.0,4.0
1997,15382170,25000000,36682170,1996.0,2.35,90.0,2465,25000000.0,5.3,3832000.0,1779.0
1999,15051977,25000000,26341896,2009.0,2.35,115.0,2466,16000000.0,5.6,7571417.0,2635.0
2000,14983572,25000000,24355762,2000.0,1.85,99.0,2498,25000000.0,4.7,5870387.0,2007.0
2001,14744435,25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8,6842220.0,2572.0
2001,14744435,25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8,6842220.0,2572.0
2002,14589444,25000000,31635150,2004.0,1.85,110.0,911,25000000.0,6.8,6003806.0,2148.0
2004,14102929,25000000,51702929,1996.0,2.35,101.0,1634,25000000.0,5.4,5611707.0,2358.0
2005,13973532,25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1,6041521.0,2366.0
2005,13973532,25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1,6041521.0,2366.0
2008,13038660,25000000,13038660,1999.0,1.85,145.0,1282,25000000.0,7.3,54628.0,6.0
2010,12227722,25000000,28090896,2015.0,2.35,127.0,2230,26000000.0,6.9,5787266.0,2452.0
2012,11538204,25000000,15907411,2010.0,2.35,122.0,21163,25000000.0,7.0,3509048.0,707.0
2014,11273517,25000000,13424365,2005.0,1.85,107.0,16651,25000000.0,7.1,5623373.0,1865.0
2016,11092559,25000000,27572844,1996.0,1.85,133.0,48482,28000000.0,7.1,187052.0,6.0
2017,10915744,25000000,11229035,2008.0,1.85,112.0,43560,25000000.0,6.5,4555117.0,1291.0
2019,10719367,25000000,12219367,2002.0,2.35,99.0,28987,25000000.0,4.9,5064077.0,2341.0
2020,10324441,25000000,11253821,2011.0,2.35,110.0,11431,25000000.0,5.8,5123760.0,2408.0
2021,10115014,25000000,11115766,1999.0,2.35,100.0,582,25000000.0,6.4,3871616.0,1740.0
2025,8114270,25000000,29206732,2009.0,2.35,111.0,23566,25000000.0,7.3,56692.0,50.0
2026,7164995,25000000,7164995,2006.0,1.85,116.0,1134,25000000.0,6.7,1449320.0,235.0
2028,5654777,25000000,5654777,2005.0,2.35,95.0,2165,25000000.0,4.1,3086127.0,1132.0
2029,5516708,25000000,5516708,2001.0,1.85,95.0,2413,25000000.0,4.9,2861903.0,1974.0
2030,5128124,25000000,18991288,2005.0,2.35,127.0,12574,25000000.0,7.9,400782.0,114.0
2033,4008527,25000000,4049527,2005.0,1.85,95.0,4990,15000000.0,4.1,2137685.0,1508.0
2034,3073392,25000000,20052958,2008.0,1.85,121.0,142,25000000.0,6.6,1950260.0,1690.0
2035,2546747,25000000,38112154,2011.0,2.35,80.0,25143,25000000.0,7.2,79795.0,5.0
2036,2405420,25000000,3605420,2005.0,2.35,92.0,2930,25000000.0,2.9,1550000.0,985.0
2037,1702112,25000000,12413949,2009.0,1.85,122.0,13809,20000000.0,6.7,245398.0,27.0
2038,1513793,25000000,2962177,2016.0,2.35,98.0,21414,25000000.0,5.8,803000.0,1210.0
2039,1190003,25000000,1190003,2008.0,2.35,107.0,1591,25000000.0,6.8,63638.0,4.0
2041,872142,25000000,1415656,2005.0,2.35,107.0,16090,25000000.0,6.5,37726.0,9.0
2042,780326,25000000,780326,1998.0,2.35,117.0,4351,25000000.0,7.2,56180.0,5.0
2043,720828,25000000,9313302,2012.0,2.35,137.0,33747,25000000.0,6.1,39550.0,4.0
2045,137885,25000000,146149,2010.0,1.78,117.0,3204,25000000.0,5.7,60353.0,11.0
2058,101363301,24000000,101363301,1997.0,2.35,120.0,2321,24000000.0,6.1,32926342.0,2.0
2059,75155000,24000000,86765463,2003.0,2.35,88.0,10325,24000000.0,7.2,17453216.0,2689.0
2061,65028687,24000000,70027933,2014.0,2.35,106.0,4830,24000000.0,5.7,29241911.0,2225.0
2062,57262492,24000000,85527867,2000.0,1.85,98.0,17582,24000000.0,6.7,15915676.0,2910.0
2066,40020622,24000000,40020622,1998.0,2.35,100.0,49847,24000000.0,4.6,16520038.0,2443.0
2068,32662299,24000000,32662299,2000.0,1.85,115.0,3946,24000000.0,6.9,7820836.0,2007.0
2069,32428195,24000000,67348218,2009.0,2.35,94.0,32474,25000000.0,6.2,12706654.0,2443.0
2070,31457946,24000000,36856306,2008.0,1.85,101.0,638,24000000.0,6.6,10065630.0,2735.0
2071,29823162,24000000,29823162,2001.0,2.35,88.0,2557,24000000.0,5.3,4650.0,1.0
2072,28871190,24000000,28871190,1999.0,1.85,127.0,13433,24000000.0,7.3,95399.0,9.0
2073,25170054,24000000,27732366,2000.0,2.35,110.0,12254,24000000.0,6.3,7145950.0,1459.0
2074,25003155,24000000,83660160,2010.0,2.35,88.0,5737,24000000.0,5.5,10106872.0,2470.0
2075,23240020,24000000,35792945,2010.0,2.35,98.0,14699,24000000.0,6.5,8523153.0,2454.0
2076,16980098,24000000,16980098,2004.0,2.35,95.0,4681,24000000.0,5.6,7320066.0,2711.0
2077,16304786,24000000,16304786,1999.0,1.85,87.0,3243,24000000.0,6.2,4826049.0,2265.0
2079,12372410,24000000,12372410,2000.0,1.85,107.0,4971,24000000.0,5.3,5257778.0,2585.0
2080,9659074,24000000,24474463,2011.0,1.85,89.0,5470,24000000.0,4.9,4402201.0,2476.0
2081,8427204,24000000,8427204,1999.0,2.35,124.0,1523,24000000.0,5.4,3366.0,1.0
2086,49981,24000000,1696765,2004.0,1.85,120.0,23769,24000000.0,5.1,12665.0,5.0
2087,75590286,23600000,102236596,2009.0,2.35,88.0,28011,23600000.0,7.7,24733155.0,3036.0
2089,161491646,23000000,190191646,1998.0,1.85,90.0,13823,20000000.0,6.1,39414071.0,2664.0
2092,53302314,23000000,112036870,2000.0,1.85,98.0,3345,23000000.0,6.7,10015822.0,2587.0
2094,40962534,23000000,77735925,2011.0,2.35,101.0,57077,12500000.0,7.1,10470143.0,2199.0
2095,39235088,23000000,53182088,2000.0,2.35,112.0,16196,23000000.0,7.1,14015741.0,1832.0
2096,27338033,23000000,38684906,2001.0,1.85,97.0,20798,23000000.0,6.1,10010600.0,2345.0
2097,25568251,23000000,48783090,2013.0,1.85,126.0,19359,23000000.0,8.0,260382.0,6.0
2098,21973182,23000000,21973182,2001.0,2.35,97.0,23242,23000000.0,6.6,7347259.0,2497.0
2099,18942396,23000000,36374700,2011.0,2.35,93.0,31187,23000000.0,5.8,8425370.0,2439.0
2100,18653615,23000000,18653615,1999.0,2.35,114.0,22040,23000000.0,6.1,5607137.0,1672.0
2101,16123851,23000000,19123851,2004.0,2.35,141.0,1618,23000000.0,6.2,6268925.0,1051.0
2102,15789389,23000000,43145662,2016.0,2.35,106.0,21195,23000000.0,7.5,6084682.0,2042.0
2102,15789389,23000000,43145662,2016.0,2.35,106.0,21195,23000000.0,7.5,6084682.0,2042.0
2104,13019253,23000000,13019253,2000.0,1.85,88.0,1509,23000000.0,5.6,4051921.0,1510.0
2105,12803305,23000000,12803305,1996.0,1.85,98.0,63194,23000000.0,6.7,57739.0,6.0
2106,12189514,23000000,12291975,2004.0,2.35,101.0,842,23000000.0,6.1,6081483.0,2400.0
2106,12189514,23000000,12291975,2004.0,2.35,101.0,829,23000000.0,6.1,6081483.0,2400.0
2107,11511323,23000000,11778396,2008.0,2.35,94.0,2453,23000000.0,5.1,4080687.0,2089.0
2108,10660147,23000000,10660147,1999.0,1.85,102.0,672,23000000.0,7.2,198535.0,7.0
2111,6113834,23000000,50813834,2009.0,2.35,111.0,735,19430000.0,6.7,177399.0,5.0
2117,71985628,22500000,131263370,2007.0,2.35,114.0,214,25000000.0,6.8,20617667.0,2678.0
2118,4200117,22500000,30864649,2014.0,2.35,111.0,1795,22500000.0,7.1,1220335.0,320.0
2120,176484651,22000000,360099999,1998.0,1.85,107.0,4664,23000000.0,7.1,13740644.0,2186.0
2122,90648202,22000000,146590987,2007.0,2.35,110.0,15170,22000000.0,6.2,22950971.0,3103.0
2123,75600072,22000000,80491516,2002.0,2.35,127.0,6657,20000000.0,7.0,16021684.0,2511.0
2125,59700064,22000000,70949793,2014.0,2.35,170.0,775,22000000.0,5.6,26500000.0,3260.0
2126,55762229,22000000,55762229,2001.0,1.85,84.0,1203,22000000.0,4.8,19610520.0,2788.0
2127,54235441,22000000,94270488,2014.0,2.35,122.0,1484,22000000.0,7.3,11123000.0,2023.0
2129,51970690,22000000,95708457,2003.0,2.35,133.0,1777,22000000.0,7.0,21753759.0,2915.0
2131,49008662,22000000,77229695,2012.0,2.35,94.0,3153,22000000.0,6.4,14623599.0,3391.0
2132,40270895,22000000,92542418,2001.0,1.85,132.0,3152,22000000.0,7.6,25993.0,1.0
